ds,Category,Region,Data_Type,Actual_Sales,Forecast_Sales,Forecast_Lower,Forecast_Upper,Year,Month,Month_Name,Quarter,Day_of_Week
2015-11-03,Office Supplies,Central,Historical,2800.846,3924.016747752274,0.0,15276.358505624303,2015,11,November,4,Tuesday
2015-11-05,Office Supplies,Central,Historical,834.874,3257.340595373125,0.0,13537.904108033497,2015,11,November,4,Thursday
2015-11-07,Office Supplies,Central,Historical,15365.365,8105.011509923614,0.0,18919.09859461883,2015,11,November,4,Saturday
2015-11-08,Office Supplies,Central,Historical,12196.997,6537.738884799588,0.0,17609.706550454008,2015,11,November,4,Sunday
2015-11-09,Office Supplies,Central,Historical,18481.167999999998,9070.591718806016,0.0,20157.4843194311,2015,11,November,4,Monday
2015-11-10,Office Supplies,Central,Historical,14147.616,7855.208541380341,0.0,18716.09229569164,2015,11,November,4,Tuesday
2015-11-11,Office Supplies,Central,Historical,1084.356,10995.686857145207,54.470279260812276,22058.47111084644,2015,11,November,4,Wednesday
2015-11-12,Office Supplies,Central,Historical,3383.9759999999997,10424.478203440529,0.0,22098.96432764375,2015,11,November,4,Thursday
2015-11-13,Office Supplies,Central,Historical,7182.154399999999,11012.813327907157,303.2465886753989,22044.8953441245,2015,11,November,4,Friday
2015-11-15,Office Supplies,Central,Historical,2106.5099999999998,8981.429668706875,0.0,19828.890137007387,2015,11,November,4,Sunday
2015-11-16,Office Supplies,Central,Historical,8144.668,8217.43311413125,0.0,18917.0885013508,2015,11,November,4,Monday
2015-11-17,Office Supplies,Central,Historical,11657.957999999999,5581.275591423405,0.0,16833.88724311794,2015,11,November,4,Tuesday
2015-11-21,Office Supplies,Central,Historical,25295.0236,7949.1016391934445,0.0,19496.238545992142,2015,11,November,4,Saturday
2015-11-22,Office Supplies,Central,Historical,1228.998,5682.011313184567,0.0,16512.902854968397,2015,11,November,4,Sunday
2015-11-23,Office Supplies,Central,Historical,10350.563999999998,10005.366981281473,0.0,21242.361524869928,2015,11,November,4,Monday
2015-11-28,Office Supplies,Central,Historical,5593.446,8890.391087552145,0.0,19689.02046147658,2015,11,November,4,Saturday
2015-11-29,Office Supplies,Central,Historical,13800.84,10640.448683915347,607.8264554931147,21453.926495963628,2015,11,November,4,Sunday
2015-11-30,Office Supplies,Central,Historical,1798.3970000000002,9181.22244954635,0.0,20265.08586958162,2015,11,November,4,Monday
2015-12-01,Office Supplies,Central,Historical,21391.782,11153.677065024516,200.9820717442708,21798.106847882846,2015,12,December,4,Tuesday
2015-12-04,Office Supplies,Central,Historical,5185.814,6822.796326184527,0.0,17774.85860040882,2015,12,December,4,Friday
2015-12-05,Office Supplies,Central,Historical,2691.966,9794.417127080675,0.0,21062.052475756627,2015,12,December,4,Saturday
2015-12-06,Office Supplies,Central,Historical,6061.502,9535.460125550177,0.0,20628.94018090341,2015,12,December,4,Sunday
2015-12-08,Office Supplies,Central,Historical,2672.728,6136.655174647611,0.0,17645.067193487354,2015,12,December,4,Tuesday
2015-12-09,Office Supplies,Central,Historical,34.02,2791.870694533348,0.0,13895.24728948628,2015,12,December,4,Wednesday
2015-12-10,Office Supplies,Central,Historical,9241.14,7515.636764933333,0.0,18161.55812820424,2015,12,December,4,Thursday
2015-12-11,Office Supplies,Central,Historical,3181.788,4638.22279645827,0.0,15718.723286649376,2015,12,December,4,Friday
2015-12-17,Office Supplies,Central,Historical,5755.476,4027.0970899667564,0.0,15073.554427156134,2015,12,December,4,Thursday
2015-12-19,Office Supplies,Central,Historical,18361.968,7073.961003442523,0.0,17768.49530510253,2015,12,December,4,Saturday
2015-12-20,Office Supplies,Central,Historical,1107.464,4307.704906958119,0.0,15607.672730647371,2015,12,December,4,Sunday
2015-12-21,Office Supplies,Central,Historical,3257.7599999999998,6248.4163284255155,0.0,17014.625434333233,2015,12,December,4,Monday
2015-12-22,Office Supplies,Central,Historical,473.313,4358.614484394734,0.0,15169.444400308215,2015,12,December,4,Tuesday
2015-12-25,Office Supplies,Central,Historical,8409.936,12004.254843480974,554.4624475424371,23421.661823317663,2015,12,December,4,Friday
2015-12-27,Office Supplies,Central,Historical,15445.3416,5937.032856034861,0.0,16753.89295850879,2015,12,December,4,Sunday
2015-12-28,Office Supplies,Central,Historical,79.2,4296.92181265141,0.0,16260.040661426761,2015,12,December,4,Monday
2015-12-31,Office Supplies,Central,Historical,6906.72,4023.3011506589214,0.0,15011.517465998983,2015,12,December,4,Thursday
2016-01-03,Office Supplies,Central,Historical,2095.83,1130.7914680673912,0.0,11607.356270496313,2016,1,January,1,Sunday
2016-01-07,Office Supplies,Central,Historical,83.576,2663.406674705987,0.0,14048.003039521049,2016,1,January,1,Thursday
2016-01-08,Office Supplies,Central,Historical,1859.1580000000001,3322.2194507011927,0.0,14642.719254902162,2016,1,January,1,Friday
2016-01-30,Office Supplies,Central,Historical,6214.632,5546.863914066607,0.0,16559.283153565382,2016,1,January,1,Saturday
2016-01-31,Office Supplies,Central,Historical,1601.5539999999999,3033.978927428951,0.0,14819.391291933436,2016,1,January,1,Sunday
2016-02-16,Office Supplies,Central,Historical,3406.9139999999998,0.0,0.0,10528.353472309096,2016,2,February,1,Tuesday
2016-02-22,Office Supplies,Central,Historical,983.17,1111.4290902589,0.0,11316.899725235966,2016,2,February,1,Monday
2016-02-27,Office Supplies,Central,Historical,243.892,1673.7157081500554,0.0,12324.394657491921,2016,2,February,1,Saturday
2016-03-03,Office Supplies,Central,Historical,29057.688,8580.60392077147,0.0,19784.517653697792,2016,3,March,1,Thursday
2016-03-04,Office Supplies,Central,Historical,315.45,4001.106482770443,0.0,14890.950477483773,2016,3,March,1,Friday
2016-03-05,Office Supplies,Central,Historical,324.688,8402.2510777913,0.0,19793.607345535034,2016,3,March,1,Saturday
2016-03-06,Office Supplies,Central,Historical,1622.606,7371.683933364329,0.0,18163.241698545124,2016,3,March,1,Sunday
2016-03-08,Office Supplies,Central,Historical,8763.24,7274.401048171976,0.0,18116.62216118603,2016,3,March,1,Tuesday
2016-03-11,Office Supplies,Central,Historical,896.0219999999999,5598.463614561805,0.0,16349.412812352937,2016,3,March,1,Friday
2016-03-13,Office Supplies,Central,Historical,17733.764,10827.102944906568,1099.731907970604,21156.23920158944,2016,3,March,1,Sunday
2016-03-14,Office Supplies,Central,Historical,1338.7359999999999,5197.709335509921,0.0,15611.772064994659,2016,3,March,1,Monday
2016-03-15,Office Supplies,Central,Historical,2356.808,4839.569223895476,0.0,15846.00441256357,2016,3,March,1,Tuesday
2016-03-21,Office Supplies,Central,Historical,1937.1179999999997,5805.310275615539,0.0,16350.444749075385,2016,3,March,1,Monday
2016-03-24,Office Supplies,Central,Historical,745.774,4983.736774357891,0.0,15688.751915579887,2016,3,March,1,Thursday
2016-03-29,Office Supplies,Central,Historical,2659.339,2300.2964049716684,0.0,13299.37921462227,2016,3,March,1,Tuesday
2016-04-03,Office Supplies,Central,Historical,441.198,4238.504758073139,0.0,14963.37649749884,2016,4,April,2,Sunday
2016-04-05,Office Supplies,Central,Historical,1046.3339999999998,674.938765812858,0.0,10673.53432998426,2016,4,April,2,Tuesday
2016-04-08,Office Supplies,Central,Historical,2906.404,799.971633496868,0.0,11687.348200161714,2016,4,April,2,Friday
2016-04-09,Office Supplies,Central,Historical,1115.197,2625.40838377656,0.0,12991.782850109163,2016,4,April,2,Saturday
2016-04-10,Office Supplies,Central,Historical,950.594,2332.738354656128,0.0,13579.616592898385,2016,4,April,2,Sunday
2016-04-15,Office Supplies,Central,Historical,4403.7119999999995,2624.277530421952,0.0,13217.515088390179,2016,4,April,2,Friday
2016-04-17,Office Supplies,Central,Historical,421.08500000000004,1615.6223054575667,0.0,12270.684906692966,2016,4,April,2,Sunday
2016-04-18,Office Supplies,Central,Historical,7543.614,2327.506725267216,0.0,13091.77404894333,2016,4,April,2,Monday
2016-04-21,Office Supplies,Central,Historical,814.848,1702.4245845051946,0.0,12348.105273669307,2016,4,April,2,Thursday
2016-04-22,Office Supplies,Central,Historical,1765.4650000000001,1968.0461081753683,0.0,12917.284133162011,2016,4,April,2,Friday
2016-04-28,Office Supplies,Central,Historical,486.672,1298.3199013843687,0.0,11579.599050624864,2016,4,April,2,Thursday
2016-05-02,Office Supplies,Central,Historical,4392.544,2872.966869873541,0.0,13136.25819481989,2016,5,May,2,Monday
2016-05-03,Office Supplies,Central,Historical,3297.0389999999998,437.83530463670013,0.0,10954.893415087981,2016,5,May,2,Tuesday
2016-05-06,Office Supplies,Central,Historical,473.92,1509.071791404066,0.0,12591.758192769777,2016,5,May,2,Friday
2016-05-09,Office Supplies,Central,Historical,6417.5599999999995,3040.7176321313636,0.0,13777.532188781206,2016,5,May,2,Monday
2016-05-10,Office Supplies,Central,Historical,763.0200000000001,323.5845282682758,0.0,10165.737058205754,2016,5,May,2,Tuesday
2016-05-17,Office Supplies,Central,Historical,1040.766,2246.6625527410106,0.0,12948.760936502438,2016,5,May,2,Tuesday
2016-05-19,Office Supplies,Central,Historical,1582.008,3761.088988571553,0.0,14072.821298240939,2016,5,May,2,Thursday
2016-05-21,Office Supplies,Central,Historical,8154.642000000002,2987.038870363309,0.0,13100.351175819367,2016,5,May,2,Saturday
2016-05-26,Office Supplies,Central,Historical,3950.712,3672.562299267547,0.0,14680.251734069549,2016,5,May,2,Thursday
2016-05-27,Office Supplies,Central,Historical,15915.234,6629.565392395629,0.0,17705.484351826024,2016,5,May,2,Friday
2016-05-30,Office Supplies,Central,Historical,48543.468,17510.5855761927,6127.873937075281,28634.84815623652,2016,5,May,2,Monday
2016-05-31,Office Supplies,Central,Historical,877.7180000000001,4596.985253410795,0.0,16060.885289686308,2016,5,May,2,Tuesday
2016-06-04,Office Supplies,Central,Historical,4633.045999999999,13938.321199794085,3313.4402015155542,24001.84909653761,2016,6,June,2,Saturday
2016-06-11,Office Supplies,Central,Historical,3246.832,10893.347914713284,0.0,22146.44492593937,2016,6,June,2,Saturday
2016-06-12,Office Supplies,Central,Historical,20737.941,14096.45811628606,2436.777773554325,25219.437578832178,2016,6,June,2,Sunday
2016-06-13,Office Supplies,Central,Historical,430.43800000000005,10765.544929619788,197.3294813208813,21467.47452998875,2016,6,June,2,Monday
2016-06-15,Office Supplies,Central,Historical,173.488,6841.881319443092,0.0,17545.928436527407,2016,6,June,2,Wednesday
2016-06-18,Office Supplies,Central,Historical,541.938,5449.640532051499,0.0,17367.331999956252,2016,6,June,2,Saturday
2016-06-20,Office Supplies,Central,Historical,1229.548,3709.411133693885,0.0,14521.795651774557,2016,6,June,2,Monday
2016-06-21,Office Supplies,Central,Historical,577.108,1603.1323289187394,0.0,13422.816148164855,2016,6,June,2,Tuesday
2016-06-24,Office Supplies,Central,Historical,5310.952,3337.3761683502876,0.0,14857.546187180631,2016,6,June,2,Friday
2016-06-26,Office Supplies,Central,Historical,7678.400000000001,1845.3978836801834,0.0,12785.721726818501,2016,6,June,2,Sunday
2016-06-27,Office Supplies,Central,Historical,778.7059999999999,1237.5316610028185,0.0,12342.34850236685,2016,6,June,2,Monday
2016-07-02,Office Supplies,Central,Historical,772.786,3345.7256920741347,0.0,14001.711700930879,2016,7,July,3,Saturday
2016-07-07,Office Supplies,Central,Historical,7764.4619999999995,4082.145439912793,0.0,14167.029587639634,2016,7,July,3,Thursday
2016-07-08,Office Supplies,Central,Historical,2616.512,4016.527461404784,0.0,14925.053872521556,2016,7,July,3,Friday
2016-07-10,Office Supplies,Central,Historical,1791.79,5084.324743764181,0.0,16364.813870378313,2016,7,July,3,Sunday
2016-07-14,Office Supplies,Central,Historical,2149.96,5122.229918909541,0.0,16085.206709155094,2016,7,July,3,Thursday
2016-07-16,Office Supplies,Central,Historical,1820.34,5247.891916555575,0.0,16039.40449824912,2016,7,July,3,Saturday
2016-07-17,Office Supplies,Central,Historical,10924.400000000001,6524.32162485215,0.0,17229.172218165728,2016,7,July,3,Sunday
2016-07-22,Office Supplies,Central,Historical,4104.144,4666.025959824326,0.0,15333.470000233836,2016,7,July,3,Friday
2016-07-23,Office Supplies,Central,Historical,3927.522,5975.597740727877,0.0,16947.392258335436,2016,7,July,3,Saturday
2016-07-25,Office Supplies,Central,Historical,17761.464,7799.285922906006,0.0,18972.381628711344,2016,7,July,3,Monday
2016-07-28,Office Supplies,Central,Historical,4066.748,4684.05643474588,0.0,15773.201876375435,2016,7,July,3,Thursday
2016-07-30,Office Supplies,Central,Historical,5312.3279999999995,8131.468322852043,0.0,18947.871775452928,2016,7,July,3,Saturday
2016-07-31,Office Supplies,Central,Historical,2174.1580000000004,7595.79695798506,0.0,18561.308706653952,2016,7,July,3,Sunday
2016-08-01,Office Supplies,Central,Historical,1124.648,6847.3874710753935,0.0,16699.07117210108,2016,8,August,3,Monday
2016-08-03,Office Supplies,Central,Historical,248.82,976.3479271048982,0.0,11298.106781638267,2016,8,August,3,Wednesday
2016-08-04,Office Supplies,Central,Historical,497.90999999999997,4700.124294991976,0.0,15778.423694509813,2016,8,August,3,Thursday
2016-08-08,Office Supplies,Central,Historical,3345.612,2362.825091327403,0.0,13133.644074234862,2016,8,August,3,Monday
2016-08-11,Office Supplies,Central,Historical,455.46,0.0,0.0,8534.673999937057,2016,8,August,3,Thursday
2016-08-12,Office Supplies,Central,Historical,3951.9605,2127.2214782359606,0.0,13188.418580790523,2016,8,August,3,Friday
2016-08-13,Office Supplies,Central,Historical,2194.572,2190.6490062423436,0.0,13109.709265319423,2016,8,August,3,Saturday
2016-08-18,Office Supplies,Central,Historical,992.228,2633.2824927863735,0.0,13834.942769687863,2016,8,August,3,Thursday
2016-08-22,Office Supplies,Central,Historical,405.35,2900.9494584519375,0.0,14442.883867424207,2016,8,August,3,Monday
2016-08-23,Office Supplies,Central,Historical,16749.392,5626.527772185043,0.0,16439.702763771347,2016,8,August,3,Tuesday
2016-08-26,Office Supplies,Central,Historical,9748.596,6422.057953136852,0.0,17400.70902529408,2016,8,August,3,Friday
2016-08-27,Office Supplies,Central,Historical,4607.466,8848.264068233362,0.0,19404.424305233326,2016,8,August,3,Saturday
2016-08-28,Office Supplies,Central,Historical,644.0496,8988.240648037488,0.0,20062.81458512431,2016,8,August,3,Sunday
2016-08-29,Office Supplies,Central,Historical,1264.376,9413.903207583902,0.0,19560.324446752915,2016,8,August,3,Monday
2016-08-31,Office Supplies,Central,Historical,23.968,4361.423257410384,0.0,15103.204121585926,2016,8,August,3,Wednesday
2016-09-01,Office Supplies,Central,Historical,28830.760000000002,12719.678587204173,1650.878689287736,23829.551729313782,2016,9,September,3,Thursday
2016-09-02,Office Supplies,Central,Historical,33960.965000000004,12590.46686418553,1037.610310949036,23268.138448600723,2016,9,September,3,Friday
2016-09-03,Office Supplies,Central,Historical,4731.192,11709.625129233951,397.80662219320857,21807.767084772015,2016,9,September,3,Saturday
2016-09-04,Office Supplies,Central,Historical,18128.167999999998,16616.103638761044,6089.244545379921,27785.069381601388,2016,9,September,3,Sunday
2016-09-05,Office Supplies,Central,Historical,62716.176,30088.141774067888,19224.889763474846,40923.59430292018,2016,9,September,3,Monday
2016-09-06,Office Supplies,Central,Historical,3940.608,16686.908039117014,5481.577830379196,26836.162489009315,2016,9,September,3,Tuesday
2016-09-08,Office Supplies,Central,Historical,13481.950800000002,27163.04527330803,16156.741209930376,38588.408324899734,2016,9,September,3,Thursday
2016-09-11,Office Supplies,Central,Historical,19504.758,25005.526091413936,13573.909182687836,35611.08308356881,2016,9,September,3,Sunday
2016-09-12,Office Supplies,Central,Historical,2043.792,18428.655930114386,7336.557769142372,28840.358993073256,2016,9,September,3,Monday
2016-09-13,Office Supplies,Central,Historical,16623.11,20312.066961230343,9859.414093337273,31955.163717712654,2016,9,September,3,Tuesday
2016-09-17,Office Supplies,Central,Historical,2043.126,16686.46231325694,5764.382855449585,27497.94991930136,2016,9,September,3,Saturday
2016-09-19,Office Supplies,Central,Historical,3839.312,8934.457837795726,0.0,19759.55803992642,2016,9,September,3,Monday
2016-09-20,Office Supplies,Central,Historical,1232.004,5870.453270981116,0.0,15804.310545507682,2016,9,September,3,Tuesday
2016-09-22,Office Supplies,Central,Historical,1231.14,5012.703158174704,0.0,15701.377046703155,2016,9,September,3,Thursday
2016-09-24,Office Supplies,Central,Historical,6858.150000000001,4050.179124409132,0.0,15432.896503056223,2016,9,September,3,Saturday
2016-09-25,Office Supplies,Central,Historical,6886.182,3227.0337992221557,0.0,14142.76377361515,2016,9,September,3,Sunday
2016-09-26,Office Supplies,Central,Historical,13490.832499999999,3035.262306497033,0.0,13390.069716032122,2016,9,September,3,Monday
2016-09-28,Office Supplies,Central,Historical,99.136,0.0,0.0,8733.939341524198,2016,9,September,3,Wednesday
2016-09-29,Office Supplies,Central,Historical,1307.792,1896.9691165318764,0.0,12069.04460579079,2016,9,September,3,Thursday
2016-09-30,Office Supplies,Central,Historical,525.884,1972.316016253435,0.0,12538.41634746901,2016,9,September,3,Friday
